sample_id,reason,review_file,review_decision,keep_or_drop,attack_type,source_id,attack_surface,input_format
SEED-CAND-000195,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000196,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000197,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000198,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000199,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000200,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000201,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000203,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000204,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000206,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000207,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000208,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000209,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000210,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000211,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000212,zero_mutation_budget,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,user_prompt,json
SEED-CAND-000213,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000214,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000216,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000217,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000218,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000219,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000220,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000221,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000222,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000223,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000224,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000225,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000226,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000227,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000228,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000229,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000230,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000231,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000232,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000233,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000234,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000235,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000236,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000237,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000238,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000239,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000240,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000242,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000243,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000244,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000245,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000246,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000247,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000248,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000249,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000250,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000251,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000252,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000253,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000254,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000255,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000256,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000257,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000258,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000259,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000260,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000261,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000262,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000263,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000264,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000265,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000266,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000267,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000268,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000269,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000270,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000272,zero_mutation_budget,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,structured_input,html
SEED-CAND-000273,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000274,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000275,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000276,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000277,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000278,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000280,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000281,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000282,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000283,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000284,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000285,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000286,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000287,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000288,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000289,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000290,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000291,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000293,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000294,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000296,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000297,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000299,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000300,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000301,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000302,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000303,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000304,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000305,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000306,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000307,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000308,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000309,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000310,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000311,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000312,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000313,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000314,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000315,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000316,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000317,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000318,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000319,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000320,zero_mutation_budget,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-04_deepset_prompt_injections,structured_input,plain_text
SEED-CAND-000321,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000322,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000324,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000325,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000326,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000327,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000328,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000329,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000330,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000331,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000332,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000333,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000334,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000335,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000336,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000337,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000338,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000339,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000340,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000341,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000342,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000343,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
SEED-CAND-000344,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000345,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000346,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000347,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000348,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000349,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000350,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000351,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000352,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000353,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000354,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000355,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000356,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000357,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000358,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000359,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000360,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000361,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000362,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000363,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000364,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000366,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000367,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000368,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-04_deepset_prompt_injections,,
SEED-CAND-000369,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000370,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000371,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-04_deepset_prompt_injections,,
SEED-CAND-000372,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000374,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000375,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000376,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000377,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,policy_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000378,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000380,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000381,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000382,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000383,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000384,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-01_lakera_gandalf,,
SEED-CAND-000386,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,instruction_override,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000387,zero_mutation_budget,data\review\manual_review_seed_malicious_schema_v1.csv,,,format_injection,SRC-04_deepset_prompt_injections,structured_input,plain_text
SEED-CAND-000388,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,role_play_bypass,SRC-09_neuralchemy_prompt_injection_dataset,,
SEED-CAND-000389,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,data_exfiltration,SRC-03_spml_chatbot_prompt_injection,,
SEED-CAND-000390,not_kept_by_review,data\review\manual_review_seed_malicious_schema_v1.csv,,,unspecified,SRC-04_deepset_prompt_injections,,
