source_repository,source_ref,source_path,size_bytes,blob_hash,migration_decision,destination_path,review_notes
data_pipeline,pre-monorepo-data-pipeline-20260730,reports/pre_monorepo_freeze/local_artifacts_manifest_20260730.csv,3717,c7551fd7772f84ddfbef96dfb6e1cf76a8f3c1b2,relocate_data_pipeline,reports/pre_monorepo_freeze/local_artifacts_manifest_20260730.csv,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/README.md,2274,f07475ed45b321f324d2145db8465dce8e520183,import_data_pipeline,scripts/README.md,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/curation/build_mutation_input_from_reviewed_seeds_v1.py,11756,d4d92dd2c7e5ba86df1d561b5e4c59122d458465,import_data_pipeline,scripts/curation/build_mutation_input_from_reviewed_seeds_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/curation/export_seed250_to_mutation_input_v1.py,5178,517c9498c527c66d800c6517adf6077de649c7ee,import_data_pipeline,scripts/curation/export_seed250_to_mutation_input_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/curation/inspect_manual_review_curation_status_v1.py,5208,45ad9da0553f0e96c77f445f12f1c63900dc051e,import_data_pipeline,scripts/curation/inspect_manual_review_curation_status_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/curation/make_manual_review_samples_schema_v1.py,17795,82f513452e1b6fd16120d30fc79e7c35149644d7,import_data_pipeline,scripts/curation/make_manual_review_samples_schema_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/curation/select_benign_100_v1.py,6584,6909edf0deebd4b6a05330c0f08d1b020fa76680,import_data_pipeline,scripts/curation/select_benign_100_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/dataset/finalize/build_prompt_injection_diagnostic_dataset_1000_v1.py,24456,2a5ec5e041ea271520265b45a4db3d8cd22f0649,import_data_pipeline,scripts/dataset/finalize/build_prompt_injection_diagnostic_dataset_1000_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/export/export_mutation_smoke_valid_to_dataset_schema_v1.py,10113,bb67caa679f494759aa633d4360a7cadd50822e4,import_data_pipeline,scripts/mutation/export/export_mutation_smoke_valid_to_dataset_schema_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/export/select_final_mutated_500_v1.py,11502,144600433b7ac57f91ffcd475bea9b330f07e5df,import_data_pipeline,scripts/mutation/export/select_final_mutated_500_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/filter/filter_mutation_candidates_v1.py,12394,63ea6e628c8308b40fd2abfb709c23a4cab59bd6,import_data_pipeline,scripts/mutation/filter/filter_mutation_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/filter/filter_valid_mutation_outputs_v1.py,7500,1a292c880d15d421a74df54a03bedccce75f2ed2,import_data_pipeline,scripts/mutation/filter/filter_valid_mutation_outputs_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/filter/sample_mutation_outputs_for_manual_review_v1.py,7526,13c0eb0159b3973385f74a2728f11630f32eae81,import_data_pipeline,scripts/mutation/filter/sample_mutation_outputs_for_manual_review_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/finalize/select_final_mutated_500_balanced_v2.py,13747,6edf082f0bfcfe4befb822e0015fbc445818fe34,import_data_pipeline,scripts/mutation/finalize/select_final_mutated_500_balanced_v2.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/inspect/inspect_llm01_seed_schema.py,2968,7ac6713d9f64cd7e9b0b40871dc441cc9f6ac505,import_data_pipeline,scripts/mutation/inspect/inspect_llm01_seed_schema.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/inspect/inspect_mutation_input_operator_coverage_v1.py,3696,ee595ecc1ef066af14b095502b67998e13cf5f01,import_data_pipeline,scripts/mutation/inspect/inspect_mutation_input_operator_coverage_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/inspect/inspect_mutation_smoke_quality_v1.py,4553,6facb482e5479c263de450bbf879fbd7718c80db,import_data_pipeline,scripts/mutation/inspect/inspect_mutation_smoke_quality_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/inspect/inspect_operator_inventory_v1.py,22486,e7837f98d6d596cce915063f236cad9a9048864d,import_data_pipeline,scripts/mutation/inspect/inspect_operator_inventory_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/run/demo_cli.py,4246,871efbdd100e9aee09718d06343155b10bec33b0,import_data_pipeline,scripts/mutation/run/demo_cli.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/run/run_mutation_smoke_from_engine_input_v1.py,38941,0cfa752dd8ad42d9a2d8874486959ad52d332895,import_data_pipeline,scripts/mutation/run/run_mutation_smoke_from_engine_input_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/mutation/run/smoke_buckets.py,2180,37d59e1bfde7e0f9957142ac397ad76252e7813a,import_data_pipeline,scripts/mutation/run/smoke_buckets.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/build_mutation_seeds_llm01.py,6574,b688378c2c8bd3e0c3becf245e73d0bb0ef2654d,import_data_pipeline,scripts/normalization/build_mutation_seeds_llm01.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/filter_normalized_candidates_v1.py,8020,bbeaca4fc02667d62f26a62d60d8e4e01ea3f69a,import_data_pipeline,scripts/normalization/filter_normalized_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/inspect_raw_sources.py,4982,7a27d5590d461b070484b171fb73968e9baec570,import_data_pipeline,scripts/normalization/inspect_raw_sources.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/normalize_sampled_raw.py,15151,e8ba6cc0095c9e9d2825553a57a1ee0bc90c0c70,import_data_pipeline,scripts/normalization/normalize_sampled_raw.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/normalize_sources_v1.py,20066,79d4b7dc56a5e6ce739262413a4e7aa780fc67a6,import_data_pipeline,scripts/normalization/normalize_sources_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/validate_and_merge_prompt_seeds.py,7936,b97bc54b65e75ac6bd7cc72e7454a9c2194d9f1a,import_data_pipeline,scripts/normalization/validate_and_merge_prompt_seeds.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/validate_mutation_seeds_llm01.py,6109,e8bb42e47d754158e800ed888c28e48403e92ce4,import_data_pipeline,scripts/normalization/validate_mutation_seeds_llm01.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/normalization/validate_prompt_seed_dataset_llm01.py,5996,0799a3ae882f57898330353a108d25134ebcc18e,import_data_pipeline,scripts/normalization/validate_prompt_seed_dataset_llm01.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/audit/prepare_structure_candidate_audit_v1.py,8923,fc8e7359864826a0a1ffd189eeec3abdfd945eaf,import_data_pipeline,scripts/structure_intact/audit/prepare_structure_candidate_audit_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/collect/collect_bipia_code_structure_candidates_v1.py,15192,93c312b16626fae6465e39353c666b0280f014f2,import_data_pipeline,scripts/structure_intact/collect/collect_bipia_code_structure_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/collect/collect_scout450_structure_candidates_v1.py,17819,2579f64a83356af926f7f615b25a49b79227b4d4,import_data_pipeline,scripts/structure_intact/collect/collect_scout450_structure_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/collect/extract_structure_intact_candidates_v1.py,19733,b0f9f2bee8e8fb4ea54252e0e014d7a948de25b3,import_data_pipeline,scripts/structure_intact/collect/extract_structure_intact_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/extract/extract_bordair_yaml_candidates_v1.py,16962,853b3b273f12849f989a6715b49bbfa95580c27e,import_data_pipeline,scripts/structure_intact/extract/extract_bordair_yaml_candidates_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/finalize/build_structure_intact_dataset_150_v1.py,9829,530dbe296a75b31f491cfd9b5a6862bd2ff3eb97,import_data_pipeline,scripts/structure_intact/finalize/build_structure_intact_dataset_150_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/inspect/inspect_bipia_builder_output_v1.py,2831,375ff3f8c9538c37544bf92e00ece8f4fc1bb8ca,import_data_pipeline,scripts/structure_intact/inspect/inspect_bipia_builder_output_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/inspect/inspect_bipia_code_schema_v1.py,2991,9f7fed8554a3565cda17d0af4c775025c65f201a,import_data_pipeline,scripts/structure_intact/inspect/inspect_bipia_code_schema_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/inspect/inspect_bordair_yaml_source_v1.py,5867,f0444a41d1988ee154e7d80aa04c0191ce4f02e5,import_data_pipeline,scripts/structure_intact/inspect/inspect_bordair_yaml_source_v1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/rescan/rescan_normalized_markdown_candidates_v2.py,19117,9b1cc65fad92e8cb412347c12fe0c375429b7693,import_data_pipeline,scripts/structure_intact/rescan/rescan_normalized_markdown_candidates_v2.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,scripts/structure_intact/rescan/rescan_normalized_yaml_candidates_v2.py,31060,ff2d01014be361311f5968b0e08d2190d8598bf4,import_data_pipeline,scripts/structure_intact/rescan/rescan_normalized_yaml_candidates_v2.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/README_bucket_free_core_replacements_v1.md,1522,a883a62f880cdc7c5cfa0b39fc38a566bc914ae4,import_data_pipeline,src/README_bucket_free_core_replacements_v1.md,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,keep_execution,src/__init__.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/config/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,import_data_pipeline,src/config/__init__.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/config/buckets.py,382,13aea3bf7c72b127448197f4cc483c30d171abbe,import_data_pipeline,src/config/buckets.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/config/enabled_buckets.py,511,9d0f7b6aceea91a67775fc9d2adf399d56b7c808,import_data_pipeline,src/config/enabled_buckets.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,import_data_pipeline,src/core/__init__.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/mutator.py,20641,6be2a8db940f703e207d020948926467fe3d070e,import_data_pipeline,src/core/mutator.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/novelty_tracker.py,2189,ca5471580f1a9e1f3bafb79546ae810753973e7f,import_data_pipeline,src/core/novelty_tracker.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/operator_assignment_policy.py,16684,f98fedd36ba5b6aaeccafbe73f17a82e5e58ecd9,import_data_pipeline,src/core/operator_assignment_policy.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/registry.py,33542,4c548f6238471424711cb27f18226192a690aa91,import_data_pipeline,src/core/registry.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/rng.py,721,8c5f4199717515c65cbf867b8de433f005b36a6b,import_data_pipeline,src/core/rng.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/selection_hook.py,1548,af03dc3a0a58c7873f8a4cf288bedd7eef25d092,import_data_pipeline,src/core/selection_hook.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/selector.py,18701,c851243228bf61caa149bfd713dd1e77e067eb6b,import_data_pipeline,src/core/selector.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/selector_stats.py,4101,bb42840efdb0e85d599b03d5abba8336a3b81e9e,import_data_pipeline,src/core/selector_stats.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/selector_weights.py,2095,6723c40a2b0488fb377d2e39c5fc7a19e6b02231,import_data_pipeline,src/core/selector_weights.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/trace.py,1228,762098e3a1e5db068a0a16b37401a356af129d9a,import_data_pipeline,src/core/trace.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/types.py,5051,523d437272d105b55eb74db0496a4f7071922f2e,import_data_pipeline,src/core/types.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/core/validity_guard.py,4622,36dc710a77f0a96b023988db93a465e8346dbb94,import_data_pipeline,src/core/validity_guard.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/__init__.py,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,import_data_pipeline,src/operators/__init__.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_comp_expand_context.py,4207,157f19a21ad6e70a08f446b81800be1bc1869e0b,import_data_pipeline,src/operators/op_comp_expand_context.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_ctx_bypass_review_wrapper.py,5432,f194dfa93b2874e150870be7bc27199af9d51376,import_data_pipeline,src/operators/op_ctx_bypass_review_wrapper.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_direct_override_prefix.py,7935,77aaed5c6aa5356a1e7867b0eacd1a3be17029fe,import_data_pipeline,src/operators/op_direct_override_prefix.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_fmt_markdown_wrapper.py,4195,e3fa3067d8ccd97a944d8806d47dcadafbec0680,import_data_pipeline,src/operators/op_fmt_markdown_wrapper.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_fmt_punctuation_resegmentation.py,7099,d1999949848f4f9ff18ebc00cf7f3750896560e1,import_data_pipeline,src/operators/op_fmt_punctuation_resegmentation.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_fmt_structured_wrapper_json_yaml.py,6180,d8086bb4fcdec700563a363181a0d4d5435ec6c7,import_data_pipeline,src/operators/op_fmt_structured_wrapper_json_yaml.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_fmt_whitespace_noise.py,7839,c85b67ed53e80b93dc0609e0d797439c8479a5ee,import_data_pipeline,src/operators/op_fmt_whitespace_noise.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_json_schema_preserving_field_wrap.py,10157,3c912934f7b06bd41992510d8f3aca371a9afe11,import_data_pipeline,src/operators/op_json_schema_preserving_field_wrap.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_lex_homoglyph_injection.py,7067,0d268d249b208fe4bf71c243f1606c65b8387d69,import_data_pipeline,src/operators/op_lex_homoglyph_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_lex_polite_prefix.py,6067,e206c0e5f4b50c441c76a816ce79160f006116c5,import_data_pipeline,src/operators/op_lex_polite_prefix.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_lex_refusal_suppression.py,6070,002040da72573a758475ce6ecb9b6aa24177dcf2,import_data_pipeline,src/operators/op_lex_refusal_suppression.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_salience_preserving_line_compression.py,11233,c20140d2e9ddbfd970d88bf504c04b4478cc93f2,import_data_pipeline,src/operators/op_salience_preserving_line_compression.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_syn_boundary_delimiter_injection.py,5477,3dd3917f3781f49482102a6b10ce0292e095d616,import_data_pipeline,src/operators/op_syn_boundary_delimiter_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_syn_fake_tool_instruction_injection.py,8831,c79077bbf8f213685d293d0925a206ab9591e75a,import_data_pipeline,src/operators/op_syn_fake_tool_instruction_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_syn_tool_call_argument_perturbation.py,9557,727774f9fac558c18dc430c458a68c1d4c47f3b5,import_data_pipeline,src/operators/op_syn_tool_call_argument_perturbation.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_syn_trust_violation_trigger.py,2388,78ddfa0a6ec26f33556dea18d9e64e3f25cce295,import_data_pipeline,src/operators/op_syn_trust_violation_trigger.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators/op_syn_unverified_data_injection.py,2318,68319b8f80c3549a3410eb08a802b60aa4a66120,import_data_pipeline,src/operators/op_syn_unverified_data_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_comp_adversarial_training_data_manipulation.py,2354,38e35564382e9698fcf4a07ea5389e6f89a82f1d,import_data_pipeline,src/operators_disabled_v1/op_comp_adversarial_training_data_manipulation.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_comp_hallucination_induction.py,2366,475416c2d9fbe9db21f9708a9e233a16d28cd321,import_data_pipeline,src/operators_disabled_v1/op_comp_hallucination_induction.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_comp_unbounded_consumption.py,1905,1ac92995f244ec483bc7e4b7e3c588eda2965a65,import_data_pipeline,src/operators_disabled_v1/op_comp_unbounded_consumption.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_constraint_biased_training_data_injection.py,2343,a4185abcf102afca13ccda3bfaf0499c5db01d15,import_data_pipeline,src/operators_disabled_v1/op_constraint_biased_training_data_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_constraint_model_backdoor_injection.py,2342,9c67c2ad97db4b702bd13a30caf23d1492b36b36,import_data_pipeline,src/operators_disabled_v1/op_constraint_model_backdoor_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_lex_data_poisoning_injection.py,2245,51426963de657b829f03b0d52ae4fe8525bbff6e,import_data_pipeline,src/operators_disabled_v1/op_lex_data_poisoning_injection.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_disabled_v1/op_lex_misinformation_generation.py,2348,ee6be5f3e538bdf3527742d3aa862ba01e6f6b1a,import_data_pipeline,src/operators_disabled_v1/op_lex_misinformation_generation.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_legacy/op_fmt_html_document_embedding.py,6030,fcc979e1c997fa2f1a6980f4be2e0ff04b765f12,import_data_pipeline,src/operators_legacy/op_fmt_html_document_embedding.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_legacy/op_lex_obfuscation_encoding_wrapper.py,5679,775599ebbbdd9f522aec127c931535d48ed5775b,import_data_pipeline,src/operators_legacy/op_lex_obfuscation_encoding_wrapper.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/operators_legacy/op_syn_authority_pretext_framing.py,3358,5227d4fb34c3f27d13bc0966d075f61e43c0129f,import_data_pipeline,src/operators_legacy/op_syn_authority_pretext_framing.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/README.md,3162,51d82b9ba90fc915d6502f8eefaf5a38e479cd9a,import_data_pipeline,src/pipelines/README.md,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/export_execution_input_jsonl.py,6355,fb454c11489c1b2ee35d89953ec9bd4426e44071,import_data_pipeline,src/pipelines/export_execution_input_jsonl.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/inspect_registry.py,5993,7a57038f024a3c31fb3f2d5e434cbbba3b548268,import_data_pipeline,src/pipelines/inspect_registry.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/report_llm01_batch.py,6184,b7dacb5a5cefefcd8129206eaa93abd81ad9659f,import_data_pipeline,src/pipelines/report_llm01_batch.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/report_llm01_diversity.py,6828,9810a883323faa8e8f9e5a7f435f22988f42ec8b,import_data_pipeline,src/pipelines/report_llm01_diversity.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/run_llm01_batch.py,16037,f9a18642a4fdc510eb56600bd89162f5ff1255ec,import_data_pipeline,src/pipelines/run_llm01_batch.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,src/pipelines/run_operator_smoke_test.py,7795,c9f0949430d93c14fabf853c0f11881aa6dad685,import_data_pipeline,src/pipelines/run_operator_smoke_test.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/conftest.py,4969,d7f5f76eca2afec825b8f73cba845f222df577c8,import_data_pipeline,tests/conftest.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/.gitkeep,1,8b137891791fe96927ad78e64b0aad7bded08bdc,import_data_pipeline,tests/snapshot/.gitkeep,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/snapshots.json,3504,8f3d58e1ee33af1b8a0f9216c861487123b729a0,import_data_pipeline,tests/snapshot/snapshots.json,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_comp_expand_context_snapshot.py,786,5251c598571e6e51f15617b3795ad7fcd0561827,import_data_pipeline,tests/snapshot/test_op_comp_expand_context_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_comp_unbounded_consumption_snapshot.py,1274,aeaa234e3bca1ba4c89a67595bc79e25a83f83c1,import_data_pipeline,tests/snapshot/test_op_comp_unbounded_consumption_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_constraint_schema_preserving_mutation_snapshot.py,638,7e9b2caaa1b7bfa95f85f1d23b6a73818b720da6,import_data_pipeline,tests/snapshot/test_op_constraint_schema_preserving_mutation_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_fmt_html_document_embedding.py,3301,944d2d3f74e62201c9022e7444cb5f7ab2f20650,import_data_pipeline,tests/snapshot/test_op_fmt_html_document_embedding.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_fmt_markdown_wrapper_snapshot.py,750,dc0f58b2601f594f99657291f16b84b78e8a2880,import_data_pipeline,tests/snapshot/test_op_fmt_markdown_wrapper_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_fmt_punctuation_resegmentation_snapshot.py,1854,0d0d4ebbbdf0e7b47cca1acfbf628354e747ceae,import_data_pipeline,tests/snapshot/test_op_fmt_punctuation_resegmentation_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_fmt_structured_wrapper_json_yaml_snapshot.py,1100,4852ca1746d56a13a03061e5dd31fda0794e3210,import_data_pipeline,tests/snapshot/test_op_fmt_structured_wrapper_json_yaml_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_fmt_whitespace_noise_snapshot.py,603,6f64add4ce703acffacc3514fc80f8a077fd9b65,import_data_pipeline,tests/snapshot/test_op_fmt_whitespace_noise_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_homoglyph_injection_snapshot.py,1557,367df451e1b63e6897b19d39441db5b9e36835b5,import_data_pipeline,tests/snapshot/test_op_lex_homoglyph_injection_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_obfuscation_encoding_wrapper.py,1667,b58e216cd00a4285070ace946b4cb4a1f3065967,import_data_pipeline,tests/snapshot/test_op_lex_obfuscation_encoding_wrapper.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_override_instructions_snapshot.py,1486,cdab0ff4badbd36bab737f746177bce05e05ef48,import_data_pipeline,tests/snapshot/test_op_lex_override_instructions_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_polite_prefix_snapshot.py,1339,621fb1f1324797a14b8db4ff5e687590373acfb2,import_data_pipeline,tests/snapshot/test_op_lex_polite_prefix_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_refusal_suppression_snapshot.py,1336,459eb377e37e359db43f81f8fbd84f40cba45128,import_data_pipeline,tests/snapshot/test_op_lex_refusal_suppression_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_lex_shorten_snapshot.py,1323,c3875077d20a8bbe24e48fd6491bcccdf9931f9d,import_data_pipeline,tests/snapshot/test_op_lex_shorten_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_syn_authority_pretext_framing.py,2091,0b685caef4a22a4bc622d94db9ca4e17be8a607b,import_data_pipeline,tests/snapshot/test_op_syn_authority_pretext_framing.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_syn_boundary_delimiter_injection_snapshot.py,1325,38d1c33fb5a4a69de104abd7f1f79b7b11059661,import_data_pipeline,tests/snapshot/test_op_syn_boundary_delimiter_injection_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_syn_fake_tool_instruction_injection_snapshot.py,1556,0913e72665670b48ed1034ca077761946eb0b459,import_data_pipeline,tests/snapshot/test_op_syn_fake_tool_instruction_injection_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_op_syn_tool_call_argument_perturbation_snapshot.py,1559,7f2a1d72577bcb322fb65800faf765d589703f75,import_data_pipeline,tests/snapshot/test_op_syn_tool_call_argument_perturbation_snapshot.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_snapshot_runner.py,5422,4b4ebfb7d03e5062b75ed81e91e1f118822d4573,import_data_pipeline,tests/snapshot/test_snapshot_runner.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/snapshot/test_snapshots_deterministic.py,2855,5b9a54375ccd6edf6c7a1a69d0ddef0dcb111af3,import_data_pipeline,tests/snapshot/test_snapshots_deterministic.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_constraints_max_chars.py,1144,f53f1c147e8c455aa3d4dde21621b0b5fe1a800b,import_data_pipeline,tests/unit/test_constraints_max_chars.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_mutator_policy_a.py,4242,7758d1dc3e15ecdd1bd3f4518a2ea8dcb9142776,import_data_pipeline,tests/unit/test_mutator_policy_a.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_operator_assignment_policy_v1_1.py,3089,c2c45bd32642d5f543264958cab5cabb219d4870,import_data_pipeline,tests/unit/test_operator_assignment_policy_v1_1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_operator_contract_unit.py,2770,0933c63f940db4831c4b208458f884b68cbee20c,import_data_pipeline,tests/unit/test_operator_contract_unit.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_operator_review_policy_v1_1.py,1473,47f65474106afbe188a063503cd2081679d13721,import_data_pipeline,tests/unit/test_operator_review_policy_v1_1.py,
data_pipeline,pre-monorepo-data-pipeline-20260730,tests/unit/test_operator_stats_by_bucket.py,1548,60c94322056231bc4a8ae01f23362e2659a51df1,import_data_pipeline,tests/unit/test_operator_stats_by_bucket.py,
