source_repository,source_ref,source_commit,source_path,migration_decision,destination_path,expected_blob_hash,actual_blob_hash,size_bytes,verification_status
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_code_block_v1_completed.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_code_block_v1_completed.csv,bd1c5635b11e52b91da62062be9fa264ab5eebd2,bd1c5635b11e52b91da62062be9fa264ab5eebd2,6002,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_json_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_json_v1.csv,91a1ee1bccad9ff74a15824b30b24a82204e73a9,91a1ee1bccad9ff74a15824b30b24a82204e73a9,2185,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_json_v1_completed.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_json_v1_completed.csv,0f20c52811c956c66a5e931f956b1962d23ba9c8,0f20c52811c956c66a5e931f956b1962d23ba9c8,2563,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_markdown_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_markdown_v1.csv,b51d0892c482bb0c6c4d1b9f79fea736e50d1482,b51d0892c482bb0c6c4d1b9f79fea736e50d1482,14881,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_markdown_v1_completed.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_markdown_v1_completed.csv,b1066f970a9410da1863746147b3007ff5265606,b1066f970a9410da1863746147b3007ff5265606,16882,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_repository_file_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_repository_file_v1.csv,326781ec2815a8ceae25409cb6fac5104ee5efed,326781ec2815a8ceae25409cb6fac5104ee5efed,91197,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_scarce_formats_summary_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_scarce_formats_summary_v1.csv,cb17bc22cd7c1ed819927917df046a7e7a3b89a1,cb17bc22cd7c1ed819927917df046a7e7a3b89a1,136,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_audit_yaml_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_audit_yaml_v1.csv,a574f10bc3b7dd91581b57a5db590292518c8281,a574f10bc3b7dd91581b57a5db590292518c8281,103781,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_audit_v1/structure_intact_audit_192_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_audit_v1/structure_intact_audit_192_v1.csv,f0535b455823ea7bf9f6a6622cfa402acf648798,f0535b455823ea7bf9f6a6622cfa402acf648798,215210,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_code_block_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_code_block_v1.csv,eb8abd5298d6750893ea4d06d78e58c402be5edf,eb8abd5298d6750893ea4d06d78e58c402be5edf,4759,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_json_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_json_v1.csv,730ae6288f3768bb381598fd1ebc393cc8bf20f5,730ae6288f3768bb381598fd1ebc393cc8bf20f5,2124,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_markdown_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_markdown_v1.csv,43e6b6deafb69747f2dd8543183d69958fcd6717,43e6b6deafb69747f2dd8543183d69958fcd6717,14666,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_repository_file_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_repository_file_v1.csv,a4605c64a40bb5df7a70e230cb5f739833ce0cfd,a4605c64a40bb5df7a70e230cb5f739833ce0cfd,252424,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_yaml_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_candidates_yaml_v1.csv,9df7fdc1dc69d294176998baceba62f5ef7a9252,9df7fdc1dc69d294176998baceba62f5ef7a9252,315860,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_candidates_v1/structure_intact_candidates_all_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_candidates_v1/structure_intact_candidates_all_v1.csv,d898849e94869e5d218974fa5cf06222f72a4a24,d898849e94869e5d218974fa5cf06222f72a4a24,588181,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_audit_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_audit_v2.csv,ccba2ae965dc886d64da76bacc999385125cd0a9,ccba2ae965dc886d64da76bacc999385125cd0a9,311840,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_candidates_all_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_candidates_all_v2.csv,45cb8af3eb9689b8cd756ebdc336b309d6ca3a9f,45cb8af3eb9689b8cd756ebdc336b309d6ca3a9f,6794070,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_selected_4_summary_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_selected_4_summary_v2.csv,3b4c11bcd9fea62dfc8f3b0ab67206d2d469d0df,3b4c11bcd9fea62dfc8f3b0ab67206d2d469d0df,265,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_selected_4_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_selected_4_v2.csv,fc4c5f7bacfb70c2b66fc63c633a9b9400c5f4dc,fc4c5f7bacfb70c2b66fc63c633a9b9400c5f4dc,5499,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_targeted_audit_v2_completed.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/structure_intact_markdown_rescan_v2/markdown_rescan_targeted_audit_v2_completed.csv,9f94e8f1ade702a8047ef59cec96e3b31d411856,9f94e8f1ade702a8047ef59cec96e3b31d411856,9383,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_audit_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_audit_v2.csv,825b1779011a0614d97b75c80679f6d1f95dfb59,825b1779011a0614d97b75c80679f6d1f95dfb59,82187,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_audit_v2_completed.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_audit_v2_completed.csv,e2efe587dedf3f72aea34fe909e6a6d9f9c1c734,e2efe587dedf3f72aea34fe909e6a6d9f9c1c734,95652,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_candidates_all_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_candidates_all_v2.csv,d29d1c01c6182a3e91df8fb31ebb7fa8d0ff2d10,d29d1c01c6182a3e91df8fb31ebb7fa8d0ff2d10,82187,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_selected_strict_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_selected_strict_v2.csv,ede7b74c1d8cadfd573d748a57a9dd65c752d51b,ede7b74c1d8cadfd573d748a57a9dd65c752d51b,10061,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_strict_audit_summary_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/04_structure_intact/yaml_rescan_v2/yaml_rescan_strict_audit_summary_v2.csv,14cb851e40f14a9b07437e2d82df26e7924caf22,14cb851e40f14a9b07437e2d82df26e7924caf22,274,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/05_benign/final/benign_candidates_520_reviewed_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/05_benign/final/benign_candidates_520_reviewed_v1.csv,ddf2815fed937eac0022f8cb46114dd36c890d23,ddf2815fed937eac0022f8cb46114dd36c890d23,672495,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/05_benign/final/benign_dataset_100_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/05_benign/final/benign_dataset_100_v1.csv,2fa030ec3e6e270290f04033d248ab9e25cea266,2fa030ec3e6e270290f04033d248ab9e25cea266,161697,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/05_benign/final/benign_dataset_100_v1.jsonl,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/05_benign/final/benign_dataset_100_v1.jsonl,b94aea0a50d9fd6396d64af0ba57d413edcfba8b,b94aea0a50d9fd6396d64af0ba57d413edcfba8b,131,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/99_archive/manual_review_structure_intact_malicious_schema_v1.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/99_archive/manual_review_structure_intact_malicious_schema_v1.csv,a6dc193779275bc8cf0b5569be0b32b8d5688e6f,a6dc193779275bc8cf0b5569be0b32b8d5688e6f,383514,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/README.md,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/README.md,18aeff15fbebb5e8cf518052a90441175d9f4890,18aeff15fbebb5e8cf518052a90441175d9f4890,4470,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/structure_intact_yaml_rescan_v2/yaml_rescan_audit_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/structure_intact_yaml_rescan_v2/yaml_rescan_audit_v2.csv,f7db2bb1746a01a4535c300515b363ab8a32e2ec,f7db2bb1746a01a4535c300515b363ab8a32e2ec,80828,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,data/review/structure_intact_yaml_rescan_v2/yaml_rescan_candidates_all_v2.csv,relocate_data_pipeline,data/archive/pre_monorepo_data_pipeline_20260730/review/structure_intact_yaml_rescan_v2/yaml_rescan_candidates_all_v2.csv,b4845758f8777b4c2b0d774160a2fafaf1ba0dc5,b4845758f8777b4c2b0d774160a2fafaf1ba0dc5,80828,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/README.md,import_data_pipeline,docs/README.md,ee75cb3dd1fb2fd5ba67d61d037f635c3e1031eb,ee75cb3dd1fb2fd5ba67d61d037f635c3e1031eb,821,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/architecture/mutation_framework_overview.md,import_data_pipeline,docs/architecture/mutation_framework_overview.md,dfc1fce38a07e05c26a92d9dc383f957b0678023,dfc1fce38a07e05c26a92d9dc383f957b0678023,2296,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/README.md,import_data_pipeline,docs/archive/README.md,71f67de0c9a75367aff2d5db815a3271db8cfa2a,71f67de0c9a75367aff2d5db815a3271db8cfa2a,278,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/operator_inventory_v1/operator_audit_matrix_v1.md,import_data_pipeline,docs/archive/operator_inventory_v1/operator_audit_matrix_v1.md,7b6e7bcfd1fe16dd452755e8e6bf1db981d41013,7b6e7bcfd1fe16dd452755e8e6bf1db981d41013,5541,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/operator_inventory_v1/operator_inventory_v1.csv,import_data_pipeline,docs/archive/operator_inventory_v1/operator_inventory_v1.csv,e9cd8674c6ff58c1696891d7ad6f6fbb503b0c03,e9cd8674c6ff58c1696891d7ad6f6fbb503b0c03,7343,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/operator_inventory_v1/operator_inventory_v1.md,import_data_pipeline,docs/archive/operator_inventory_v1/operator_inventory_v1.md,9377d13d5250b98a8e59385f8045221630153433,9377d13d5250b98a8e59385f8045221630153433,5342,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/superseded/README_bucket_free_pipeline_replacements_v1.md,import_data_pipeline,docs/archive/superseded/README_bucket_free_pipeline_replacements_v1.md,cf633b4650fd55ea4c46e045f3ed8da482f0a212,cf633b4650fd55ea4c46e045f3ed8da482f0a212,1189,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/superseded/normalization_schema_v1.md,import_data_pipeline,docs/archive/superseded/normalization_schema_v1.md,d3e005bbe6cd4977f59abf773c78247fb4599d68,d3e005bbe6cd4977f59abf773c78247fb4599d68,10240,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/superseded/operator_example_v1.md,import_data_pipeline,docs/archive/superseded/operator_example_v1.md,46ef62e99bfebc39835d28c3bfa184479788edac,46ef62e99bfebc39835d28c3bfa184479788edac,41698,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/superseded/operator_policy_v1.md,import_data_pipeline,docs/archive/superseded/operator_policy_v1.md,e6a0d9e56ed65b5c71ec5210ccbea02ccf1b66d1,e6a0d9e56ed65b5c71ec5210ccbea02ccf1b66d1,9407,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/archive/superseded/operator_policy_v2_draft.md,import_data_pipeline,docs/archive/superseded/operator_policy_v2_draft.md,9e475e6517c1f8bca904c4d764ebd4ea8fb0c189,9e475e6517c1f8bca904c4d764ebd4ea8fb0c189,2891,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/contract/README.md,import_data_pipeline,docs/contract/README.md,1ffe1e5f54eb6ffc80b8822a1231eb544a885de8,1ffe1e5f54eb6ffc80b8822a1231eb544a885de8,772,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/contract/dataset_schema_v1.json,import_data_pipeline,docs/contract/dataset_schema_v1.json,a4cd4126440fb0f129a912be7304eaf8b73172d1,a4cd4126440fb0f129a912be7304eaf8b73172d1,4287,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/contract/dataset_schema_v1.md,import_data_pipeline,docs/contract/dataset_schema_v1.md,242d850f51ca36349bcf53c871ebc8ffe77471c1,242d850f51ca36349bcf53c871ebc8ffe77471c1,4649,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/contract/mutation_input_contract_v1.md,import_data_pipeline,docs/contract/mutation_input_contract_v1.md,e3cc44b0004c45883c7e7b3cd8c35fdac075f10b,e3cc44b0004c45883c7e7b3cd8c35fdac075f10b,9263,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/contract/operator_contract_v0.1.md,import_data_pipeline,docs/contract/operator_contract_v0.1.md,86136d1ed6f78ca5af3eaf96ec24f2793f341d36,86136d1ed6f78ca5af3eaf96ec24f2793f341d36,9789,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/howto/README_operator_inventory_tools_v1.md,import_data_pipeline,docs/howto/README_operator_inventory_tools_v1.md,8313364ce7c994aa50b39ca0cce0a36dd20cb21a,8313364ce7c994aa50b39ca0cce0a36dd20cb21a,850,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/howto/add_operator.md,import_data_pipeline,docs/howto/add_operator.md,0244e0bf8be3d2eb982b5e5f3a060da663e96c64,0244e0bf8be3d2eb982b5e5f3a060da663e96c64,2530,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/howto/quickstart.md,import_data_pipeline,docs/howto/quickstart.md,5b4908870c1865cbcd3fefb30674f6da10420c0e,5b4908870c1865cbcd3fefb30674f6da10420c0e,3307,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/howto/snapshots.md,import_data_pipeline,docs/howto/snapshots.md,1e45d918e4c72492cc18738529bee320fa35cd21,1e45d918e4c72492cc18738529bee320fa35cd21,2521,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/operator_inventory_v1.csv,import_data_pipeline,docs/operator_inventory_v1.csv,4afd4df48809cd5ea632f25ed466ba05b35ba873,4afd4df48809cd5ea632f25ed466ba05b35ba873,8575,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/operator_inventory_v1.md,import_data_pipeline,docs/operator_inventory_v1.md,805f7c96b734934a0aef83783acc67acec0dc16d,805f7c96b734934a0aef83783acc67acec0dc16d,5558,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/operator_policy_v2_draft.md,import_data_pipeline,docs/operator_policy_v2_draft.md,85b393c695ca98dc93993b9c6dfd5f9f6d4f0689,85b393c695ca98dc93993b9c6dfd5f9f6d4f0689,2930,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/README.md,import_data_pipeline,docs/policies/README.md,b6aacdd7ec1f367dff1e7cdb9212415e261f358a,b6aacdd7ec1f367dff1e7cdb9212415e261f358a,597,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/mutation_design_v1.md,import_data_pipeline,docs/policies/mutation_design_v1.md,ff1a217f7e527fe4774e4a102d63ad2473dc2592,ff1a217f7e527fe4774e4a102d63ad2473dc2592,3858,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/operator_assignment_policy_v1.md,import_data_pipeline,docs/policies/operator_assignment_policy_v1.md,9b4bc91c75ae0bacf8bc04582fd8e99d7a4f7773,9b4bc91c75ae0bacf8bc04582fd8e99d7a4f7773,4522,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/operator_assignment_policy_v1_1.md,import_data_pipeline,docs/policies/operator_assignment_policy_v1_1.md,5efe7fc65393e63534a31e0d8a3034f464666b7f,5efe7fc65393e63534a31e0d8a3034f464666b7f,2379,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/operator_policy_v2.md,import_data_pipeline,docs/policies/operator_policy_v2.md,3ec2715c5a7867b75ee0b1fac7e75a989481fb2f,3ec2715c5a7867b75ee0b1fac7e75a989481fb2f,16951,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/policy_operator_stats_logging_v0.1.md,import_data_pipeline,docs/policies/policy_operator_stats_logging_v0.1.md,b4dd05a995b8e633cda8b8f367abaa380e120ee8,b4dd05a995b8e633cda8b8f367abaa380e120ee8,2553,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/policy_rng_repro_v0.1.md,import_data_pipeline,docs/policies/policy_rng_repro_v0.1.md,df8317dfe1ae934106d380eb689c1302d65c5999,df8317dfe1ae934106d380eb689c1302d65c5999,2847,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/policy_validity_guard_v0.1.md,import_data_pipeline,docs/policies/policy_validity_guard_v0.1.md,db40a94962b1be31ab0e34c00c171bb91e89368b,db40a94962b1be31ab0e34c00c171bb91e89368b,3628,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,docs/policies/source_usage_decision_v1.md,import_data_pipeline,docs/policies/source_usage_decision_v1.md,479d8038b3c16aba80cd09a75da5ba1bc46b72ea,479d8038b3c16aba80cd09a75da5ba1bc46b72ea,8152,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,examples/.gitkeep,import_data_pipeline,examples/.gitkeep,8b137891791fe96927ad78e64b0aad7bded08bdc,8b137891791fe96927ad78e64b0aad7bded08bdc,1,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,examples/__init__.py,import_data_pipeline,examples/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,verified
llm-prompt-injection-diagnostic-benchmark,pre-monorepo-data-pipeline-20260730,adef409ccba5c192b037b41a96e12c7fcca61c52,examples/generate_children.py,import_data_pipeline,examples/generate_children.py,1382229c4d39d592f73ef9a698b5cc9cde8228c4,1382229c4d39d592f73ef9a698b5cc9cde8228c4,1024,verified
